,accession_name,has_seed,population,species_id,collector_id,date_collected,has_seed,locality_name,latitude,longitude,altitude,datum,collection_trip_id,maternal_lines,ploidy,box_id,source,external_id,background,generation,country_origin,notes,lineage_id,accession_data_json
2290,YB-T2-12,1,T2,yellow box,broadhurst,4/4/2013,,Mangoplah,-35.37444,147.2525,,,,,,,broadhurst,,,,,,,
2291,YB-T2-22,1,T2,yellow box,broadhurst,4/4/2013,,Mangoplah,-35.37444,147.2525,,,,,,,broadhurst,,,,,,,
2292,YB-T2-25,1,T2,yellow box,broadhurst,4/4/2013,,Mangoplah,-35.37444,147.2525,,,,,,,broadhurst,,,,,,,
2293,YB-T2-19,1,T2,yellow box,broadhurst,4/4/2013,,Mangoplah,-35.37444,147.2525,,,,,,,broadhurst,,,,,,,
2294,YB-T2-9,1,T2,yellow box,broadhurst,4/4/2013,,Mangoplah,-35.37444,147.2525,,,,,,,broadhurst,,,,,,,
2295,YB-T2-15,1,T2,yellow box,broadhurst,4/4/2013,,Mangoplah,-35.37444,147.2525,,,,,,,broadhurst,,,,,,,
2296,YB-T2-24,1,T2,yellow box,broadhurst,4/4/2013,,Mangoplah,-35.37444,147.2525,,,,,,,broadhurst,,,,,,,
2297,YB-T2-26,1,T2,yellow box,broadhurst,4/4/2013,,Mangoplah,-35.37444,147.2525,,,,,,,broadhurst,,,,,,,
2298,YB-T2-20,1,T2,yellow box,broadhurst,4/4/2013,,Mangoplah,-35.37444,147.2525,,,,,,,broadhurst,,,,,,,
2299,YB-T3-12,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2300,YB-T3-9,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2301,YB-T3-3,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2302,YB-T3-4,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2303,YB-T3-8,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2304,YB-T3-10,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2305,YB-T3-11,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2306,YB-T3-7,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2307,YB-T3-20,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2308,YB-T3-6,1,T3,yellow box,broadhurst,4/4/2013,,TheRock,-35.26805,147.1141667,,,,,,,broadhurst,,,,,,,
2309,YB-T1-10,1,T1,yellow box,broadhurst,4/4/2013,,WaggaWagga,-35.1258333,147.353611,,,,,,,broadhurst,,,,,,,
2310,YB-T1-7,1,T1,yellow box,broadhurst,4/4/2013,,WaggaWagga,-35.1258333,147.353611,,,,,,,broadhurst,,,,,,,
2311,YB-T1-13,1,T1,yellow box,broadhurst,4/4/2013,,WaggaWagga,-35.1258333,147.353611,,,,,,,broadhurst,,,,,,,
2312,YB-T1-1,1,T1,yellow box,broadhurst,4/4/2013,,WaggaWagga,-35.1258333,147.353611,,,,,,,broadhurst,,,,,,,
2313,YB-T1-9,1,T1,yellow box,broadhurst,4/4/2013,,WaggaWagga,-35.1258333,147.353611,,,,,,,broadhurst,,,,,,,
2314,YB-T1-6,1,T1,yellow box,broadhurst,4/4/2013,,WaggaWagga,-35.1258333,147.353611,,,,,,,broadhurst,,,,,,,
2315,YB-T1-15,1,T1,yellow box,broadhurst,4/4/2013,,WaggaWagga,-35.1258333,147.353611,,,,,,,broadhurst,,,,,,,
2316,YB-T1-5,1,T1,yellow box,broadhurst,4/4/2013,,WaggaWagga,-35.1258333,147.353611,,,,,,,broadhurst,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
2401,Bragg_101,,,,10,,,,,,,,3,,,,,,,,,,,
2402,Bragg_102,,,,10,,,,,,,,3,,,,,,,,,,,
2403,Bragg_103,,,,10,,,,,,,,3,,,,,,,,,,,
2404,Bragg_104,,,,10,,,,,,,,3,,,,,,,,,,,
2405,Bragg_105,,,,10,,,,,,,,3,,,,,,,,,,,
2406,Bragg_106,,,,10,,,,,,,,3,,,,,,,,,,,
2407,Bragg_107,,,,10,,,,,,,,3,,,,,,,,,,,
2408,Bragg_108,,,,10,,,,,,,,3,,,,,,,,,,,
2409,Bragg_109,,,,10,,,,,,,,3,,,,,,,,,,,
2410,Bragg_110,,,,10,,,,,,,,3,,,,,,,,,,,
2411,Bragg_111,,,,10,,,,,,,,3,,,,,,,,,,,
2412,Bragg_112,,,,10,,,,,,,,3,,,,,,,,,,,
2413,Bragg_113,,,,10,,,,,,,,3,,,,,,,,,,,
2414,Bragg_114,,,,10,,,,,,,,3,,,,,,,,,,,
2415,Bragg_115,,,,10,,,,,,,,3,,,,,,,,,,,
2416,Bragg_116,,,,10,,,,,,,,3,,,,,,,,,,,
2417,Bragg_117,,,,10,,,,,,,,3,,,,,,,,,,,
2418,Bragg_118,,,,10,,,,,,,,3,,,,,,,,,,,
2419,Bragg_119,,,,10,,,,,,,,3,,,,,,,,,,,
2420,Bragg_120,,,,10,,,,,,,,3,,,,,,,,,,,
2421,Bragg_121,,,,10,,,,,,,,3,,,,,,,,,,,
2422,Bragg_122,,,,10,,,,,,,,3,,,,,,,,,,,
2423,Bragg_123,,,,10,,,,,,,,3,,,,,,,,,,,
2424,Bragg_124,,,,10,,,,,,,,3,,,,,,,,,,,
2425,Bragg_125,,,,10,,,,,,,,3,,,,,,,,,,,
2426,Bragg_126,,,,10,,,,,,,,3,,,,,,,,,,,
2427,Bragg_127,,,,10,,,,,,,,3,,,,,,,,,,,
2428,Bragg_128,,,,10,,,,,,,,3,,,,,,,,,,,
2429,Bragg_129,,,,10,,,,,,,,3,,,,,,,,,,,
2430,Bragg_130,,,,10,,,,,,,,3,,,,,,,,,,,
2431,Bragg_131,,,,10,,,,,,,,3,,,,,,,,,,,
2432,Bragg_132,,,,10,,,,,,,,3,,,,,,,,,,,
2433,Bragg_133,,,,10,,,,,,,,3,,,,,,,,,,,
2434,Bragg_134,,,,10,,,,,,,,3,,,,,,,,,,,
2435,Bragg_135,,,,10,,,,,,,,3,,,,,,,,,,,
2436,Bragg_136,,,,10,,,,,,,,3,,,,,,,,,,,
2437,Bragg_137,,,,10,,,,,,,,3,,,,,,,,,,,
2438,Bragg_138,,,,10,,,,,,,,3,,,,,,,,,,,
2439,Bragg_139,,,,10,,,,,,,,3,,,,,,,,,,,
2440,Bragg_140,,,,10,,,,,,,,3,,,,,,,,,,,
2441,Bragg_141,,,,10,,,,,,,,3,,,,,,,,,,,
2442,Bragg_142,,,,10,,,,,,,,3,,,,,,,,,,,
2443,Bragg_143,,,,10,,,,,,,,3,,,,,,,,,,,
2444,Bragg_144,,,,10,,,,,,,,3,,,,,,,,,,,
2445,Bragg_145,,,,10,,,,,,,,3,,,,,,,,,,,
2446,Bragg_146,,,,10,,,,,,,,3,,,,,,,,,,,
2447,Bragg_147,,,,10,,,,,,,,3,,,,,,,,,,,
2448,Bragg_148,,,,10,,,,,,,,3,,,,,,,,,,,
2449,Bragg_149,,,,10,,,,,,,,3,,,,,,,,,,,
2450,Bragg_150,,,,10,,,,,,,,3,,,,,,,,,,,
2451,Bragg_151,,,,10,,,,,,,,3,,,,,,,,,,,
2452,Bragg_152,,,,10,,,,,,,,3,,,,,,,,,,,
2453,Bragg_153,,,,10,,,,,,,,3,,,,,,,,,,,
2454,Bragg_154,,,,10,,,,,,,,3,,,,,,,,,,,
2455,Bragg_155,,,,10,,,,,,,,3,,,,,,,,,,,
2456,Bragg_156,,,,10,,,,,,,,3,,,,,,,,,,,
2457,Bragg_157,,,,10,,,,,,,,3,,,,,,,,,,,
2458,Bragg_158,,,,10,,,,,,,,3,,,,,,,,,,,
2459,Bragg_159,,,,10,,,,,,,,3,,,,,,,,,,,
2460,Bragg_160,,,,10,,,,,,,,3,,,,,,,,,,,
2461,Bragg_161,,,,10,,,,,,,,3,,,,,,,,,,,
2462,Bragg_162,,,,10,,,,,,,,3,,,,,,,,,,,
2463,Bragg_163,,,,10,,,,,,,,3,,,,,,,,,,,
2464,Bragg_164,,,,10,,,,,,,,3,,,,,,,,,,,
2465,Bragg_165,,,,10,,,,,,,,3,,,,,,,,,,,
2466,Bragg_166,,,,10,,,,,,,,3,,,,,,,,,,,
2467,Bragg_167,,,,10,,,,,,,,3,,,,,,,,,,,
2468,Bragg_168,,,,10,,,,,,,,3,,,,,,,,,,,
2469,Bragg_169,,,,10,,,,,,,,3,,,,,,,,,,,
2470,Bragg_170,,,,10,,,,,,,,3,,,,,,,,,,,
2471,Bragg_171,,,,10,,,,,,,,3,,,,,,,,,,,
2472,Bragg_172,,,,10,,,,,,,,3,,,,,,,,,,,
2473,Bragg_173,,,,10,,,,,,,,3,,,,,,,,,,,
2474,Bragg_174,,,,10,,,,,,,,3,,,,,,,,,,,
2475,Bragg_175,,,,10,,,,,,,,3,,,,,,,,,,,
2476,Bragg_176,,,,10,,,,,,,,3,,,,,,,,,,,
2477,Bragg_177,,,,10,,,,,,,,3,,,,,,,,,,,
2478,Bragg_178,,,,10,,,,,,,,3,,,,,,,,,,,
2479,Bragg_179,,,,10,,,,,,,,3,,,,,,,,,,,
2480,Bragg_180,,,,10,,,,,,,,3,,,,,,,,,,,
2481,Bragg_181,,,,10,,,,,,,,3,,,,,,,,,,,
2482,Bragg_182,,,,10,,,,,,,,3,,,,,,,,,,,
2483,Bragg_183,,,,10,,,,,,,,3,,,,,,,,,,,
2484,Bragg_184,,,,10,,,,,,,,3,,,,,,,,,,,
2485,Bragg_185,,,,10,,,,,,,,3,,,,,,,,,,,
2486,Bragg_186,,,,10,,,,,,,,3,,,,,,,,,,,
2487,Bragg_187,,,,10,,,,,,,,3,,,,,,,,,,,
2488,Bragg_188,,,,10,,,,,,,,3,,,,,,,,,,,
2489,Bragg_189,,,,10,,,,,,,,3,,,,,,,,,,,
2490,Bragg_190,,,,10,,,,,,,,3,,,,,,,,,,,
2491,Bragg_191,,,,10,,,,,,,,3,,,,,,,,,,,
2492,Bragg_192,,,,10,,,,,,,,3,,,,,,,,,,,
2493,Bragg_193,,,,10,,,,,,,,3,,,,,,,,,,,
2494,Bragg_194,,,,10,,,,,,,,3,,,,,,,,,,,
2495,Bragg_195,,,,10,,,,,,,,3,,,,,,,,,,,
2496,Bragg_196,,,,10,,,,,,,,3,,,,,,,,,,,
2497,Bragg_197,,,,10,,,,,,,,3,,,,,,,,,,,
2498,Bragg_198,,,,10,,,,,,,,3,,,,,,,,,,,
2499,Bragg_199,,,,10,,,,,,,,3,,,,,,,,,,,
2500,Bragg_200,,,,10,,,,,,,,3,,,,,,,,,,,
2501,Bragg_201,,,,10,,,,,,,,3,,,,,,,,,,,
2502,Bragg_202,,,,10,,,,,,,,3,,,,,,,,,,,
2503,Bragg_203,,,,10,,,,,,,,3,,,,,,,,,,,
2504,Bragg_204,,,,10,,,,,,,,3,,,,,,,,,,,
2505,Bragg_205,,,,10,,,,,,,,3,,,,,,,,,,,
2506,Bragg_206,,,,10,,,,,,,,3,,,,,,,,,,,
2507,Bragg_207,,,,10,,,,,,,,3,,,,,,,,,,,
2508,Bragg_208,,,,10,,,,,,,,3,,,,,,,,,,,
2509,Bragg_209,,,,10,,,,,,,,3,,,,,,,,,,,
2510,Bragg_210,,,,10,,,,,,,,3,,,,,,,,,,,
2511,Bragg_211,,,,10,,,,,,,,3,,,,,,,,,,,
2512,Bragg_212,,,,10,,,,,,,,3,,,,,,,,,,,
2513,Bragg_213,,,,10,,,,,,,,3,,,,,,,,,,,
2514,Bragg_214,,,,10,,,,,,,,3,,,,,,,,,,,
2515,Bragg_215,,,,10,,,,,,,,3,,,,,,,,,,,
2516,Bragg_216,,,,10,,,,,,,,3,,,,,,,,,,,
2517,Bragg_217,,,,10,,,,,,,,3,,,,,,,,,,,
2518,Bragg_218,,,,10,,,,,,,,3,,,,,,,,,,,
2519,Bragg_219,,,,10,,,,,,,,3,,,,,,,,,,,
2520,Bragg_220,,,,10,,,,,,,,3,,,,,,,,,,,
2521,Bragg_221,,,,10,,,,,,,,3,,,,,,,,,,,
2522,Bragg_222,,,,10,,,,,,,,3,,,,,,,,,,,
2523,Bragg_223,,,,10,,,,,,,,3,,,,,,,,,,,
2524,Bragg_224,,,,10,,,,,,,,3,,,,,,,,,,,
2525,Bragg_225,,,,10,,,,,,,,3,,,,,,,,,,,
2526,Bragg_226,,,,10,,,,,,,,3,,,,,,,,,,,
2527,Bragg_227,,,,10,,,,,,,,3,,,,,,,,,,,
2528,Bragg_228,,,,10,,,,,,,,3,,,,,,,,,,,
2529,Bragg_229,,,,10,,,,,,,,3,,,,,,,,,,,
2530,Bragg_230,,,,10,,,,,,,,3,,,,,,,,,,,
2531,Bragg_231,,,,10,,,,,,,,3,,,,,,,,,,,
2532,Bragg_232,,,,10,,,,,,,,3,,,,,,,,,,,
2533,Bragg_233,,,,10,,,,,,,,3,,,,,,,,,,,
2534,Bragg_234,,,,10,,,,,,,,3,,,,,,,,,,,
2535,Bragg_235,,,,10,,,,,,,,3,,,,,,,,,,,
2536,Bragg_236,,,,10,,,,,,,,3,,,,,,,,,,,
2537,Bragg_237,,,,10,,,,,,,,3,,,,,,,,,,,
2538,Bragg_238,,,,10,,,,,,,,3,,,,,,,,,,,
2539,Bragg_239,,,,10,,,,,,,,3,,,,,,,,,,,
2540,Bragg_240,,,,10,,,,,,,,3,,,,,,,,,,,
2541,Bragg_241,,,,10,,,,,,,,3,,,,,,,,,,,
2542,Bragg_242,,,,10,,,,,,,,3,,,,,,,,,,,
2543,Bragg_243,,,,10,,,,,,,,3,,,,,,,,,,,
2544,Bragg_244,,,,10,,,,,,,,3,,,,,,,,,,,
2545,Bragg_245,,,,10,,,,,,,,3,,,,,,,,,,,
2546,Bragg_246,,,,10,,,,,,,,3,,,,,,,,,,,
2547,Bragg_247,,,,10,,,,,,,,3,,,,,,,,,,,
2548,Bragg_248,,,,10,,,,,,,,3,,,,,,,,,,,
2549,Bragg_249,,,,10,,,,,,,,3,,,,,,,,,,,
2550,Bragg_250,,,,10,,,,,,,,3,,,,,,,,,,,
2551,Bragg_251,,,,10,,,,,,,,3,,,,,,,,,,,
2552,Bragg_252,,,,10,,,,,,,,3,,,,,,,,,,,
2553,Bragg_253,,,,10,,,,,,,,3,,,,,,,,,,,
2554,Bragg_254,,,,10,,,,,,,,3,,,,,,,,,,,
2555,Bragg_255,,,,10,,,,,,,,3,,,,,,,,,,,
2556,Bragg_256,,,,10,,,,,,,,3,,,,,,,,,,,
2557,Bragg_257,,,,10,,,,,,,,3,,,,,,,,,,,
2558,Bragg_258,,,,10,,,,,,,,3,,,,,,,,,,,
2559,Bragg_259,,,,10,,,,,,,,3,,,,,,,,,,,
2560,Bragg_260,,,,10,,,,,,,,3,,,,,,,,,,,
2561,Bragg_261,,,,10,,,,,,,,3,,,,,,,,,,,
2562,Bragg_262,,,,10,,,,,,,,3,,,,,,,,,,,
2563,Bragg_263,,,,10,,,,,,,,3,,,,,,,,,,,
2564,Bragg_264,,,,10,,,,,,,,3,,,,,,,,,,,
2565,Bragg_265,,,,10,,,,,,,,3,,,,,,,,,,,
2566,Bragg_266,,,,10,,,,,,,,3,,,,,,,,,,,
2567,Bragg_267,,,,10,,,,,,,,3,,,,,,,,,,,
2568,Bragg_268,,,,10,,,,,,,,3,,,,,,,,,,,
2569,Bragg_269,,,,10,,,,,,,,3,,,,,,,,,,,
2570,Bragg_270,,,,10,,,,,,,,3,,,,,,,,,,,
2571,Bragg_271,,,,10,,,,,,,,3,,,,,,,,,,,
2572,Bragg_272,,,,10,,,,,,,,3,,,,,,,,,,,
2573,Bragg_273,,,,10,,,,,,,,3,,,,,,,,,,,
2574,Bragg_274,,,,10,,,,,,,,3,,,,,,,,,,,
2575,Bragg_275,,,,10,,,,,,,,3,,,,,,,,,,,
2576,Bragg_276,,,,10,,,,,,,,3,,,,,,,,,,,
2577,Bragg_277,,,,10,,,,,,,,3,,,,,,,,,,,
2578,Bragg_278,,,,10,,,,,,,,3,,,,,,,,,,,
2579,Bragg_279,,,,10,,,,,,,,3,,,,,,,,,,,
2580,Bragg_280,,,,10,,,,,,,,3,,,,,,,,,,,
2581,Bragg_281,,,,10,,,,,,,,3,,,,,,,,,,,
2582,Bragg_282,,,,10,,,,,,,,3,,,,,,,,,,,
2583,Bragg_283,,,,10,,,,,,,,3,,,,,,,,,,,
2584,Bragg_284,,,,10,,,,,,,,3,,,,,,,,,,,
2585,Bragg_285,,,,10,,,,,,,,3,,,,,,,,,,,
2586,Bragg_286,,,,10,,,,,,,,3,,,,,,,,,,,
2587,Bragg_287,,,,10,,,,,,,,3,,,,,,,,,,,
2588,Bragg_288,,,,10,,,,,,,,3,,,,,,,,,,,
2589,Bragg_289,,,,10,,,,,,,,3,,,,,,,,,,,
2590,Bragg_290,,,,10,,,,,,,,3,,,,,,,,,,,
2591,Bragg_291,,,,10,,,,,,,,3,,,,,,,,,,,
2592,Bragg_292,,,,10,,,,,,,,3,,,,,,,,,,,
2593,Bragg_293,,,,10,,,,,,,,3,,,,,,,,,,,
2594,Bragg_294,,,,10,,,,,,,,3,,,,,,,,,,,
2595,Bragg_295,,,,10,,,,,,,,3,,,,,,,,,,,
2596,Bragg_296,,,,10,,,,,,,,3,,,,,,,,,,,
2597,Bragg_297,,,,10,,,,,,,,3,,,,,,,,,,,
2598,Bragg_298,,,,10,,,,,,,,3,,,,,,,,,,,
2599,Bragg_299,,,,10,,,,,,,,3,,,,,,,,,,,
2600,Bragg_300,,,,10,,,,,,,,3,,,,,,,,,,,
2601,Bragg_301,,,,10,,,,,,,,3,,,,,,,,,,,
2602,Bragg_302,,,,10,,,,,,,,3,,,,,,,,,,,
2603,Bragg_303,,,,10,,,,,,,,3,,,,,,,,,,,
2604,Bragg_304,,,,10,,,,,,,,3,,,,,,,,,,,
2605,Bragg_305,,,,10,,,,,,,,3,,,,,,,,,,,
2606,Bragg_306,,,,10,,,,,,,,3,,,,,,,,,,,
2607,Bragg_307,,,,10,,,,,,,,3,,,,,,,,,,,
2608,Bragg_308,,,,10,,,,,,,,3,,,,,,,,,,,
2609,Bragg_309,,,,10,,,,,,,,3,,,,,,,,,,,
2610,Bragg_310,,,,10,,,,,,,,3,,,,,,,,,,,
2611,Bragg_311,,,,10,,,,,,,,3,,,,,,,,,,,
2612,Bragg_312,,,,10,,,,,,,,3,,,,,,,,,,,
2613,Bragg_313,,,,10,,,,,,,,3,,,,,,,,,,,
2614,Bragg_314,,,,10,,,,,,,,3,,,,,,,,,,,
2615,Bragg_315,,,,10,,,,,,,,3,,,,,,,,,,,
2616,Bragg_316,,,,10,,,,,,,,3,,,,,,,,,,,
2617,Bragg_317,,,,10,,,,,,,,3,,,,,,,,,,,
2618,Bragg_318,,,,10,,,,,,,,3,,,,,,,,,,,
2619,Bragg_319,,,,10,,,,,,,,3,,,,,,,,,,,
2620,Bragg_320,,,,10,,,,,,,,3,,,,,,,,,,,
2621,Bragg_321,,,,10,,,,,,,,3,,,,,,,,,,,
2622,Bragg_322,,,,10,,,,,,,,3,,,,,,,,,,,
2623,Bragg_323,,,,10,,,,,,,,3,,,,,,,,,,,
2624,Bragg_324,,,,10,,,,,,,,3,,,,,,,,,,,
2625,Bragg_325,,,,10,,,,,,,,3,,,,,,,,,,,
2626,Bragg_326,,,,10,,,,,,,,3,,,,,,,,,,,
2627,Bragg_327,,,,10,,,,,,,,3,,,,,,,,,,,
2628,Bragg_328,,,,10,,,,,,,,3,,,,,,,,,,,
2629,Bragg_329,,,,10,,,,,,,,3,,,,,,,,,,,
2630,Bragg_330,,,,10,,,,,,,,3,,,,,,,,,,,
2631,Bragg_331,,,,10,,,,,,,,3,,,,,,,,,,,
2632,Bragg_332,,,,10,,,,,,,,3,,,,,,,,,,,
2633,Bragg_333,,,,10,,,,,,,,3,,,,,,,,,,,
2634,Bragg_334,,,,10,,,,,,,,3,,,,,,,,,,,
2635,Bragg_335,,,,10,,,,,,,,3,,,,,,,,,,,
2636,Bragg_336,,,,10,,,,,,,,3,,,,,,,,,,,
2637,Bragg_337,,,,10,,,,,,,,3,,,,,,,,,,,
2638,Bragg_338,,,,10,,,,,,,,3,,,,,,,,,,,
2639,Bragg_339,,,,10,,,,,,,,3,,,,,,,,,,,
2640,Bragg_340,,,,10,,,,,,,,3,,,,,,,,,,,
2641,Bragg_341,,,,10,,,,,,,,3,,,,,,,,,,,
2642,Bragg_342,,,,10,,,,,,,,3,,,,,,,,,,,
2643,Bragg_343,,,,10,,,,,,,,3,,,,,,,,,,,
2644,Bragg_344,,,,10,,,,,,,,3,,,,,,,,,,,
2645,Bragg_345,,,,10,,,,,,,,3,,,,,,,,,,,
2646,Bragg_346,,,,10,,,,,,,,3,,,,,,,,,,,
2647,Bragg_347,,,,10,,,,,,,,3,,,,,,,,,,,
2648,Bragg_348,,,,10,,,,,,,,3,,,,,,,,,,,
2649,Bragg_349,,,,10,,,,,,,,3,,,,,,,,,,,
2650,Bragg_350,,,,10,,,,,,,,3,,,,,,,,,,,
2651,Bragg_351,,,,,,,,,,,,,,,,,,,,,,,
2652,Bragg_352,,,,,,,,,,,,,,,,,,,,,,,
2653,Bragg_353,,,,,,,,,,,,,,,,,,,,,,,
2654,Bragg_354,,,,,,,,,,,,,,,,,,,,,,,
2655,Bragg_355,,,,,,,,,,,,,,,,,,,,,,,
2656,Bragg_356,,,,,,,,,,,,,,,,,,,,,,,
2657,Bragg_357,,,,,,,,,,,,,,,,,,,,,,,
2658,Bragg_358,,,,,,,,,,,,,,,,,,,,,,,
2659,Bragg_359,,,,,,,,,,,,,,,,,,,,,,,
2660,Bragg_360,,,,,,,,,,,,,,,,,,,,,,,
2661,Bragg_361,,,,,,,,,,,,,,,,,,,,,,,
2662,Bragg_362,,,,,,,,,,,,,,,,,,,,,,,
2663,Bragg_363,,,,,,,,,,,,,,,,,,,,,,,
2664,Bragg_364,,,,,,,,,,,,,,,,,,,,,,,
2665,Bragg_365,,,,,,,,,,,,,,,,,,,,,,,
2666,Bragg_366,,,,,,,,,,,,,,,,,,,,,,,
2667,Bragg_367,,,,,,,,,,,,,,,,,,,,,,,
2668,Bragg_368,,,,,,,,,,,,,,,,,,,,,,,
2669,Bragg_369,,,,,,,,,,,,,,,,,,,,,,,
2670,Bragg_370,,,,,,,,,,,,,,,,,,,,,,,
2671,Bragg_371,,,,,,,,,,,,,,,,,,,,,,,
2672,Bragg_372,,,,,,,,,,,,,,,,,,,,,,,
2673,Bragg_373,,,,,,,,,,,,,,,,,,,,,,,
2674,Bragg_374,,,,,,,,,,,,,,,,,,,,,,,
2675,Bragg_375,,,,,,,,,,,,,,,,,,,,,,,
2676,Bragg_376,,,,,,,,,,,,,,,,,,,,,,,
2677,Bragg_377,,,,,,,,,,,,,,,,,,,,,,,
2678,Bragg_378,,,,,,,,,,,,,,,,,,,,,,,
2679,Bragg_379,,,,,,,,,,,,,,,,,,,,,,,
2680,Bragg_380,,,,,,,,,,,,,,,,,,,,,,,
2681,Bragg_381,,,,,,,,,,,,,,,,,,,,,,,
2682,Bragg_382,,,,,,,,,,,,,,,,,,,,,,,
2683,Bragg_383,,,,,,,,,,,,,,,,,,,,,,,
2684,Bragg_384,,,,,,,,,,,,,,,,,,,,,,,
2685,Bragg_385,,,,,,,,,,,,,,,,,,,,,,,
2686,Bragg_386,,,,,,,,,,,,,,,,,,,,,,,
2687,Bragg_387,,,,,,,,,,,,,,,,,,,,,,,
2688,Bragg_388,,,,,,,,,,,,,,,,,,,,,,,
2689,Bragg_389,,,,,,,,,,,,,,,,,,,,,,,
2690,Bragg_390,,,,,,,,,,,,,,,,,,,,,,,
2691,Bragg_391,,,,,,,,,,,,,,,,,,,,,,,
2692,Bragg_392,,,,,,,,,,,,,,,,,,,,,,,
2693,Bragg_393,,,,,,,,,,,,,,,,,,,,,,,
2694,Bragg_394,,,,,,,,,,,,,,,,,,,,,,,
2695,Bragg_395,,,,,,,,,,,,,,,,,,,,,,,
2696,Bragg_396,,,,,,,,,,,,,,,,,,,,,,,
2697,Bragg_397,,,,,,,,,,,,,,,,,,,,,,,
2698,Bragg_398,,,,,,,,,,,,,,,,,,,,,,,
2699,Bragg_399,,,,,,,,,,,,,,,,,,,,,,,
2700,Bragg_400,,,,,,,,,,,,,,,,,,,,,,,
2701,Ca1-1,,,,,,,,,,,,,,,,,,,,,,,
2702,Ca1-2,,,,,,,,,,,,,,,,,,,,,,,
2703,Ca1-3,,,,,,,,,,,,,,,,,,,,,,,
2704,Ca1-4,,,,,,,,,,,,,,,,,,,,,,,
2705,Ca1-5,,,,,,,,,,,,,,,,,,,,,,,
2706,Ca1-9,,,,,,,,,,,,,,,,,,,,,,,
2707,Ca1-10,,,,,,,,,,,,,,,,,,,,,,,
2708,Ca1-11,,,,,,,,,,,,,,,,,,,,,,,
2709,Ca1-12,,,,,,,,,,,,,,,,,,,,,,,
2710,Ca1-13,,,,,,,,,,,,,,,,,,,,,,,
2711,Ca2-1,,,,,,,,,,,,,,,,,,,,,,,
2712,Ca2-2,,,,,,,,,,,,,,,,,,,,,,,
2713,Ca2-3,,,,,,,,,,,,,,,,,,,,,,,
2714,Ca2-4,,,,,,,,,,,,,,,,,,,,,,,
2715,Ca2-5,,,,,,,,,,,,,,,,,,,,,,,
2716,Ca2-6,,,,,,,,,,,,,,,,,,,,,,,
2717,Ca2-8,,,,,,,,,,,,,,,,,,,,,,,
2718,Ca2-9,,,,,,,,,,,,,,,,,,,,,,,
2719,Ca2-11,,,,,,,,,,,,,,,,,,,,,,,
2720,Ca2-13,,,,,,,,,,,,,,,,,,,,,,,
2721,Ca3-1,,,,,,,,,,,,,,,,,,,,,,,
2722,Ca3-3,,,,,,,,,,,,,,,,,,,,,,,
2723,Ca3-5,,,,,,,,,,,,,,,,,,,,,,,
2724,Ca3-6,,,,,,,,,,,,,,,,,,,,,,,
2725,Ca3-7,,,,,,,,,,,,,,,,,,,,,,,
2726,Ca3-8,,,,,,,,,,,,,,,,,,,,,,,
2727,Ca3-9,,,,,,,,,,,,,,,,,,,,,,,
2728,Ca3-10,,,,,,,,,,,,,,,,,,,,,,,
2729,Ca3-11,,,,,,,,,,,,,,,,,,,,,,,
2730,Ca3-13,,,,,,,,,,,,,,,,,,,,,,,
2731,Ca3-14,,,,,,,,,,,,,,,,,,,,,,,
2732,Ca4-1,,,,,,,,,,,,,,,,,,,,,,,
2733,Ca4-2,,,,,,,,,,,,,,,,,,,,,,,
2734,Ca4-3,,,,,,,,,,,,,,,,,,,,,,,
2735,Ca4-4,,,,,,,,,,,,,,,,,,,,,,,
2736,Ca4-5,,,,,,,,,,,,,,,,,,,,,,,
2737,Ca4-5,,,,,,,,,,,,,,,,,,,,,,,
2738,Ca4-6,,,,,,,,,,,,,,,,,,,,,,,
2739,Ca4-7,,,,,,,,,,,,,,,,,,,,,,,
2740,Ca4-10,,,,,,,,,,,,,,,,,,,,,,,
2741,Ca4-11,,,,,,,,,,,,,,,,,,,,,,,
2742,Ca4-12,,,,,,,,,,,,,,,,,,,,,,,
2743,Ca5-1,,,,,,,,,,,,,,,,,,,,,,,
2744,Ca5-2,,,,,,,,,,,,,,,,,,,,,,,
2745,Ca5-4,,,,,,,,,,,,,,,,,,,,,,,
